policy_id,customer_age,region_code,region_density
POL040308,36,C8,8794
POL015286,39,C12,34791
POL050168,42,C14,7788
POL055862,40,C9,17804
POL031194,47,C6,13051
POL051850,39,C15,290
POL034015,53,C5,34738
POL021807,44,C10,73430
POL058215,49,C8,8794
POL058184,39,C8,8794
POL058135,54,C2,27003
POL043442,35,C5,34738
POL012794,37,C5,34738
POL055736,54,C5,34738
POL056443,41,C16,16206
POL002507,36,C2,27003
POL009321,52,C10,73430
POL016516,39,C2,27003
POL002686,40,C19,27742
POL043923,50,C16,16206
POL048509,47,C13,5410
POL027234,52,C6,13051
POL040526,47,C14,7788
POL020990,39,C2,27003
POL025514,36,C2,27003
POL026431,45,C14,7788
POL002466,48,C4,21622
POL045828,47,C14,7788
POL044352,40,C13,5410
POL047654,39,C8,8794
POL057973,42,C21,3264
POL006980,36,C9,17804
POL048918,52,C5,34738
POL012855,48,C8,8794
POL016741,36,C7,6112
POL015117,46,C8,8794
POL053242,44,C5,34738
POL022378,45,C21,3264
POL057246,47,C16,16206
POL006301,62,C8,8794
POL013447,44,C2,27003
POL024903,43,C8,8794
POL012487,39,C1,4990
POL054100,40,C12,34791
POL027093,37,C7,6112
POL049838,39,C2,27003
POL013381,47,C8,8794
POL057203,57,C8,8794
POL053156,47,C2,27003
POL032811,50,C13,5410
POL028296,37,C11,6108
POL041278,37,C12,34791
POL019086,39,C8,8794
POL048629,39,C13,5410
POL053905,45,C8,8794
POL036899,37,C5,34738
POL030548,41,C8,8794
POL042923,60,C3,4076
POL039618,47,C8,8794
POL030871,40,C2,27003
POL050661,39,C12,34791
POL003040,36,C3,4076
POL007259,37,C8,8794
POL011278,47,C5,34738
POL032607,37,C3,4076
POL001544,43,C17,65567
POL037500,37,C3,4076
POL014894,54,C2,27003
POL047323,47,C7,6112
POL039988,38,C15,290
POL051820,50,C3,4076
POL055583,44,C2,27003
POL024065,52,C3,4076
POL038152,44,C8,8794
POL055977,51,C15,290
POL026949,49,C5,34738
POL010941,36,C7,6112
POL004872,58,C14,7788
POL007953,50,C10,73430
POL016973,42,C17,65567
POL023975,37,C2,27003
POL039123,57,C2,27003
POL043339,41,C13,5410
POL002340,53,C10,73430
POL040311,41,C10,73430
POL044065,46,C3,4076
POL053126,45,C8,8794
POL051083,49,C8,8794
POL032174,47,C14,7788
POL018091,45,C8,8794
POL047627,37,C13,5410
POL005337,44,C2,27003
POL024865,65,C8,8794
POL036294,59,C5,34738
POL015906,36,C9,17804
POL026757,52,C9,17804
POL042329,42,C9,17804
POL001458,52,C8,8794
POL002889,40,C4,21622
POL007405,45,C5,34738
POL016820,44,C7,6112
POL045024,41,C5,34738
POL012136,42,C8,8794
POL056844,57,C12,34791
POL046829,44,C10,73430
POL023708,43,C4,21622
POL027929,60,C8,8794
POL057072,61,C13,5410
POL016018,36,C5,34738
POL054242,39,C10,73430
POL007325,39,C2,27003
POL048482,49,C6,13051
POL040847,54,C11,6108
POL045462,37,C9,17804
POL028076,41,C14,7788
POL046511,44,C13,5410
POL024095,62,C5,34738
POL046109,37,C8,8794
POL028087,39,C13,5410
POL040825,52,C8,8794
POL007128,39,C2,27003
POL038667,50,C8,8794
POL035823,37,C5,34738
POL034777,44,C13,5410
POL029619,54,C1,4990
POL023071,63,C5,34738
POL009814,44,C2,27003
POL057659,36,C4,21622
POL043574,48,C8,8794
POL041976,60,C8,8794
POL000883,47,C10,73430
POL046626,54,C3,4076
POL032790,40,C7,6112
POL055415,40,C19,27742
POL045368,45,C8,8794
POL016898,45,C1,4990
POL013675,36,C2,27003
POL031205,53,C13,5410
POL029846,72,C3,4076
POL020315,37,C8,8794
POL020554,43,C8,8794
POL010951,41,C2,27003
POL041925,47,C15,290
POL056951,50,C8,8794
POL025895,44,C14,7788
POL000571,42,C14,7788
POL010300,40,C8,8794
POL022920,49,C13,5410
POL052982,42,C8,8794
POL036937,35,C15,290
POL037904,54,C13,5410
POL031939,62,C8,8794
POL032644,54,C14,7788
POL049865,41,C2,27003
POL029435,51,C5,34738
POL005631,40,C1,4990
POL057093,39,C19,27742
POL008906,40,C13,5410
POL045469,38,C7,6112
POL003736,48,C8,8794
POL017856,52,C2,27003
POL016666,44,C15,290
POL035371,50,C6,13051
POL041949,43,C7,6112
POL031519,35,C2,27003
POL043555,46,C10,73430
POL014045,53,C9,17804
POL039857,39,C7,6112
POL015626,47,C2,27003
POL021265,45,C7,6112
POL008803,42,C6,13051
POL014585,53,C10,73430
POL015623,42,C2,27003
POL034413,40,C12,34791
POL005381,43,C8,8794
POL015503,40,C1,4990
POL042513,44,C10,73430
POL011709,48,C12,34791
POL048552,35,C5,34738
POL045545,47,C7,6112
POL013275,52,C6,13051
POL009834,47,C7,6112
POL036629,62,C7,6112
POL003389,46,C3,4076
POL006156,42,C12,34791
POL019163,45,C16,16206
POL000998,58,C5,34738
POL025337,46,C14,7788
POL013176,54,C2,27003
POL012877,39,C8,8794
POL054623,43,C14,7788
POL008635,51,C3,4076
POL007848,44,C8,8794
POL006050,37,C3,4076
POL057053,35,C2,27003
POL002097,53,C3,4076
POL003053,47,C2,27003
POL021647,50,C12,34791
POL021511,39,C14,7788
POL055638,44,C14,7788
POL032989,54,C3,4076
POL028314,35,C2,27003
POL045004,41,C8,8794
POL041861,35,C12,34791
POL017949,39,C2,27003
POL006548,37,C7,6112
POL047136,45,C5,34738
POL026880,50,C5,34738
POL003136,58,C8,8794
POL034567,50,C3,4076
POL038198,45,C8,8794
POL026530,47,C12,34791
POL040703,45,C1,4990
POL019185,45,C2,27003
POL000877,36,C10,73430
POL042078,41,C8,8794
POL030939,43,C11,6108
POL008641,51,C8,8794
POL021724,52,C5,34738
POL003881,41,C2,27003
POL023538,52,C12,34791
POL054721,54,C12,34791
POL021802,49,C8,8794
POL014552,39,C13,5410
POL052514,44,C5,34738
POL037938,58,C11,6108
POL056864,40,C12,34791
POL007826,36,C9,17804
POL039957,42,C2,27003
POL016599,36,C7,6112
POL009594,40,C5,34738
POL026474,57,C2,27003
POL006922,44,C8,8794
POL021569,40,C5,34738
POL023113,36,C9,17804
POL042901,44,C8,8794
POL036569,35,C2,27003
POL033270,37,C16,16206
POL004034,44,C14,7788
POL003359,35,C14,7788
POL031763,56,C2,27003
POL015357,60,C14,7788
POL032337,39,C3,4076
POL030149,52,C2,27003
POL048593,39,C2,27003
POL030196,39,C5,34738
POL000638,44,C1,4990
POL038268,55,C5,34738
POL041004,39,C8,8794
POL034979,53,C8,8794
POL057051,35,C8,8794
POL040230,51,C9,17804
POL045816,58,C14,7788
POL000493,37,C2,27003
POL036165,36,C8,8794
POL056038,36,C2,27003
POL022809,50,C15,290
POL041153,57,C1,4990
POL035215,48,C2,27003
POL050391,53,C8,8794
POL055352,43,C2,27003
POL045742,57,C19,27742
POL049811,50,C9,17804
POL027228,39,C15,290
POL033970,38,C16,16206
POL044171,44,C12,34791
POL012779,38,C5,34738
POL009946,36,C14,7788
POL051169,43,C3,4076
POL042267,48,C13,5410
POL042795,38,C3,4076
POL051791,36,C11,6108
POL010458,40,C10,73430
POL027802,52,C14,7788
POL021976,48,C3,4076
POL010362,44,C8,8794
POL036591,42,C13,5410
POL035644,35,C13,5410
POL004849,50,C1,4990
POL036512,40,C5,34738
POL033137,41,C3,4076
POL055681,37,C8,8794
POL037131,44,C14,7788
POL001309,45,C8,8794
POL043286,48,C9,17804
POL014276,58,C11,6108
POL055274,38,C10,73430
POL039211,58,C8,8794
POL043912,41,C3,4076
POL015631,47,C13,5410
POL018157,53,C2,27003
POL021284,36,C5,34738
POL003017,49,C2,27003
POL016625,40,C2,27003
POL025120,40,C7,6112
POL044871,40,C2,27003
POL011094,38,C2,27003
POL046062,44,C2,27003
POL025852,36,C9,17804
POL025344,45,C3,4076
POL044154,41,C14,7788
POL024111,46,C8,8794
POL058426,52,C20,20905
POL033073,52,C2,27003
POL007539,51,C7,6112
POL033122,40,C8,8794
POL010620,44,C8,8794
POL036500,61,C12,34791
POL039253,39,C7,6112
POL020925,49,C6,13051
POL036753,59,C9,17804
POL040729,35,C8,8794
POL008287,36,C5,34738
POL044492,48,C5,34738
POL001080,44,C13,5410
POL054292,41,C4,21622
POL008744,45,C13,5410
POL010899,45,C9,17804
POL009216,43,C2,27003
POL048728,58,C22,16733
POL022010,58,C8,8794
POL049347,45,C3,4076
POL027915,57,C13,5410
POL038057,46,C2,27003
POL031468,45,C2,27003
POL057282,54,C13,5410
POL012209,37,C1,4990
POL008300,47,C7,6112
POL057037,44,C2,27003
POL044397,47,C8,8794
POL008486,53,C9,17804
POL029037,36,C17,65567
POL039706,48,C3,4076
POL011144,46,C2,27003
POL031614,47,C1,4990
POL047262,35,C11,6108
POL056247,35,C15,290
POL000585,53,C9,17804
POL007716,49,C14,7788
POL004625,59,C5,34738
POL011917,40,C2,27003
POL030425,39,C8,8794
POL038594,54,C8,8794
POL020409,42,C8,8794
POL002588,40,C13,5410
POL050191,51,C5,34738
POL006453,44,C15,290
POL019358,49,C2,27003
POL025124,49,C8,8794
POL014205,35,C14,7788
POL035767,35,C8,8794
POL007091,50,C9,17804
POL052850,52,C9,17804
POL031078,39,C7,6112
POL035627,35,C1,4990
POL038696,50,C1,4990
POL013112,50,C2,27003
POL058275,54,C8,8794
POL008523,44,C6,13051
POL043526,61,C10,73430
POL010110,38,C19,27742
POL053517,38,C9,17804
POL039692,50,C22,16733
POL057130,36,C12,34791
POL025654,41,C2,27003
POL043599,44,C5,34738
POL022285,39,C8,8794
POL038887,38,C8,8794
POL010555,47,C2,27003
POL023769,47,C2,27003
POL045377,36,C3,4076
POL008671,45,C12,34791
POL006539,57,C5,34738
POL055421,43,C2,27003
POL022257,40,C13,5410
POL041056,40,C3,4076
POL012500,45,C7,6112
POL032442,41,C3,4076
POL042561,40,C5,34738
POL042095,59,C8,8794
POL046011,43,C5,34738
POL032569,41,C2,27003
POL051600,41,C2,27003
POL003075,50,C14,7788
POL027409,46,C7,6112
POL058403,55,C2,27003
POL040057,39,C7,6112
POL019102,42,C2,27003
POL037343,35,C3,4076
POL015711,40,C12,34791
POL033518,39,C5,34738
POL011060,50,C3,4076
POL046215,39,C9,17804
POL020799,58,C8,8794
POL038032,46,C2,27003
POL042368,49,C5,34738
POL000471,39,C13,5410
POL045206,48,C15,290
POL020113,55,C8,8794
POL010944,49,C8,8794
POL026424,46,C8,8794
POL055922,41,C7,6112
POL047316,40,C3,4076
POL020895,52,C19,27742
POL038381,48,C8,8794
POL001212,42,C7,6112
POL037015,53,C13,5410
POL035765,36,C6,13051
POL054179,40,C2,27003
POL003065,56,C14,7788
POL052455,45,C5,34738
POL055656,47,C3,4076
POL057256,61,C8,8794
POL029117,53,C2,27003
POL023112,36,C8,8794
POL054871,50,C2,27003
POL009538,54,C2,27003
POL003490,38,C6,13051
POL058546,44,C7,6112
POL037429,48,C8,8794
POL004115,41,C9,17804
POL016843,63,C2,27003
POL041297,37,C11,6108
POL016498,39,C8,8794
POL050105,35,C8,8794
POL042735,45,C10,73430
POL030058,41,C5,34738
POL014288,37,C2,27003
POL005761,41,C11,6108
POL048775,55,C8,8794
POL048845,54,C10,73430
POL057940,48,C19,27742
POL026882,56,C9,17804
POL031008,40,C9,17804
POL047117,51,C2,27003
POL018974,44,C8,8794
POL029395,45,C11,6108
POL045724,52,C6,13051
POL048957,39,C3,4076
POL055450,37,C4,21622
POL049547,37,C3,4076
POL047584,62,C8,8794
POL034970,69,C12,34791
POL042426,50,C10,73430
POL053966,52,C15,290
POL023877,40,C2,27003
POL041867,43,C2,27003
POL043396,43,C10,73430
POL042614,53,C14,7788
POL054525,36,C9,17804
POL003230,35,C1,4990
POL049950,37,C14,7788
POL021752,44,C1,4990
POL023253,45,C5,34738
POL046439,45,C8,8794
POL041342,59,C5,34738
POL030724,53,C5,34738
POL037665,41,C8,8794
POL024387,43,C9,17804
POL020798,52,C13,5410
POL011925,41,C8,8794
POL003302,48,C8,8794
POL054664,56,C8,8794
POL009180,39,C8,8794
POL000198,41,C11,6108
POL053571,60,C8,8794
POL037270,51,C13,5410
POL036364,50,C2,27003
POL018066,45,C13,5410
POL013941,64,C12,34791
POL049559,47,C8,8794
POL049670,44,C8,8794
POL002701,40,C8,8794
POL037011,44,C8,8794
POL021940,48,C10,73430
POL002893,50,C3,4076
POL057461,40,C19,27742
POL003542,37,C2,27003
POL007868,60,C10,73430
POL044508,45,C8,8794
POL042724,42,C8,8794
POL016771,43,C5,34738
POL017767,50,C8,8794
POL045593,40,C5,34738
POL042262,40,C10,73430
POL015173,49,C10,73430
POL008301,44,C8,8794
POL051509,49,C2,27003
POL026455,44,C8,8794
POL057890,40,C1,4990
POL022134,39,C2,27003
POL030935,37,C3,4076
POL053378,43,C17,65567
POL017924,37,C8,8794
POL047311,37,C3,4076
POL058343,53,C2,27003
POL039304,41,C8,8794
POL027256,38,C5,34738
POL014986,35,C8,8794
POL057339,36,C11,6108
POL014966,39,C10,73430
POL057907,41,C3,4076
POL039675,60,C2,27003
POL030450,40,C5,34738
POL053545,47,C8,8794
POL034692,46,C11,6108
POL018916,35,C10,73430
POL035194,52,C2,27003
POL014939,44,C8,8794
POL019050,35,C5,34738
POL056146,53,C2,27003
POL054269,43,C8,8794
POL033756,41,C3,4076
POL003766,44,C1,4990
POL051462,69,C9,17804
POL024274,47,C3,4076
POL053570,47,C8,8794
POL010438,43,C3,4076
POL050315,36,C9,17804
POL057222,39,C3,4076
POL009900,38,C14,7788
POL015227,50,C12,34791
POL035666,48,C9,17804
POL050822,35,C5,34738
POL053301,39,C5,34738
POL039874,40,C1,4990
POL005748,43,C8,8794
POL024242,40,C5,34738
POL045903,57,C11,6108
POL057504,45,C13,5410
POL044574,62,C3,4076
POL058468,50,C3,4076
POL047245,58,C8,8794
POL037382,41,C8,8794
POL029486,46,C17,65567
POL012795,43,C15,290
POL050184,58,C8,8794
POL027128,37,C2,27003
POL003735,48,C10,73430
POL021101,40,C3,4076
POL000504,48,C8,8794
POL023525,49,C8,8794
POL033646,48,C2,27003
POL005448,35,C11,6108
POL015446,44,C7,6112
POL051979,41,C13,5410
POL054731,39,C13,5410
POL041227,36,C6,13051
POL035903,43,C5,34738
POL053484,54,C10,73430
POL008534,45,C9,17804
POL006054,43,C8,8794
POL010983,45,C10,73430
POL031480,35,C5,34738
POL058588,54,C8,8794
POL023389,49,C8,8794
POL019149,35,C3,4076
POL048888,35,C13,5410
POL004426,63,C13,5410
POL042624,57,C5,34738
POL014526,53,C5,34738
POL001777,41,C8,8794
POL009400,40,C15,290
POL005339,36,C9,17804
POL012267,42,C13,5410
POL011252,46,C13,5410
POL019798,42,C3,4076
POL013350,36,C12,34791
POL000714,43,C13,5410
POL002225,39,C1,4990
POL023464,51,C2,27003
POL026582,42,C5,34738
POL035988,39,C8,8794
POL056952,45,C2,27003
POL050210,47,C12,34791
POL013406,40,C12,34791
POL004007,54,C3,4076
POL011148,61,C5,34738
POL002586,35,C17,65567
POL037742,36,C8,8794
POL010313,36,C3,4076
POL024639,46,C8,8794
POL020231,43,C8,8794
POL032400,35,C3,4076
POL021964,36,C2,27003
POL057766,44,C14,7788
POL026576,45,C8,8794
POL042039,53,C8,8794
POL054220,39,C15,290
POL032616,35,C3,4076
POL049340,47,C13,5410
POL015540,58,C2,27003
POL031126,37,C10,73430
POL009543,41,C8,8794
POL009289,37,C5,34738
POL057295,37,C12,34791
POL035648,40,C8,8794
POL054674,45,C9,17804
POL019966,48,C5,34738
POL034375,39,C8,8794
POL039060,54,C8,8794
POL021239,45,C8,8794
POL047582,52,C11,6108
POL001939,37,C9,17804
POL013442,35,C10,73430
POL030291,37,C9,17804
POL028782,50,C13,5410
POL033056,43,C5,34738
POL020501,47,C5,34738
POL046967,45,C11,6108
POL050617,45,C8,8794
POL028061,45,C2,27003
POL029030,47,C13,5410
POL035872,35,C11,6108
POL011394,45,C19,27742
POL042714,37,C3,4076
POL035108,60,C7,6112
POL017900,36,C5,34738
POL048475,36,C3,4076
POL009273,60,C13,5410
POL017886,42,C3,4076
POL028532,53,C3,4076
POL018796,38,C8,8794
POL019006,48,C13,5410
POL056351,45,C3,4076
POL058033,39,C8,8794
POL011750,41,C2,27003
POL034150,40,C9,17804
POL028452,37,C2,27003
POL056020,36,C7,6112
POL005663,40,C8,8794
POL037792,37,C8,8794
POL047482,49,C8,8794
POL049196,40,C3,4076
POL024406,45,C3,4076
POL014058,41,C8,8794
POL053183,43,C14,7788
POL002090,49,C8,8794
POL029129,39,C3,4076
POL055676,48,C2,27003
POL051259,48,C3,4076
POL008666,35,C10,73430
POL037715,50,C2,27003
POL029423,39,C5,34738
POL033993,39,C5,34738
POL037005,54,C12,34791
POL031177,47,C2,27003
POL045857,44,C5,34738
POL034038,53,C8,8794
POL002210,57,C10,73430
POL046989,48,C8,8794
POL028556,52,C15,290
POL029530,51,C13,5410
POL011992,44,C8,8794
POL024061,57,C2,27003
POL021037,37,C2,27003
POL045766,52,C3,4076
POL056377,47,C5,34738
POL018977,40,C13,5410
POL040730,54,C3,4076
POL011269,41,C13,5410
POL011171,43,C5,34738
POL029534,36,C4,21622
POL018593,53,C8,8794
POL020832,41,C15,290
POL041619,54,C8,8794
POL028459,47,C2,27003
POL004439,37,C5,34738
POL045888,58,C5,34738
POL043331,35,C4,21622
POL057003,49,C13,5410
POL032397,57,C2,27003
POL023845,35,C8,8794
POL032186,45,C8,8794
POL039938,41,C9,17804
POL012318,35,C8,8794
POL034651,43,C19,27742
POL042285,51,C5,34738
POL023868,40,C13,5410
POL047132,44,C8,8794
POL048324,37,C8,8794
POL032041,40,C1,4990
POL029356,39,C7,6112
POL036007,36,C8,8794
POL039670,47,C3,4076
POL033961,35,C8,8794
POL024048,43,C14,7788
POL021314,40,C7,6112
POL043741,43,C2,27003
POL053947,35,C8,8794
POL027835,38,C3,4076
POL026903,47,C7,6112
POL036327,45,C10,73430
POL043782,56,C15,290
POL052568,45,C8,8794
POL050622,52,C8,8794
POL040299,37,C3,4076
POL025640,46,C3,4076
POL007302,43,C3,4076
POL040960,44,C3,4076
POL055340,37,C5,34738
POL049206,40,C13,5410
POL049870,44,C13,5410
POL026317,43,C14,7788
POL014216,36,C7,6112
POL008851,39,C5,34738
POL010902,40,C2,27003
POL043087,40,C3,4076
POL038390,36,C5,34738
POL015551,43,C9,17804
POL057621,50,C8,8794
POL053552,57,C12,34791
POL007521,49,C12,34791
POL056579,43,C5,34738
POL001767,45,C8,8794
POL028246,35,C13,5410
POL001213,52,C8,8794
POL003283,39,C2,27003
POL009408,55,C13,5410
POL024364,36,C10,73430
POL013636,35,C2,27003
POL045161,49,C14,7788
POL002113,48,C14,7788
POL008765,54,C3,4076
POL014026,39,C2,27003
POL011691,45,C9,17804
POL027916,37,C1,4990
POL022928,48,C8,8794
POL009133,38,C13,5410
POL028676,41,C10,73430
POL027285,48,C14,7788
POL056591,53,C16,16206
POL026037,46,C9,17804
POL035820,39,C14,7788
POL014675,56,C5,34738
POL000937,47,C15,290
POL005729,38,C3,4076
POL054642,41,C5,34738
POL015482,37,C4,21622
POL021979,46,C8,8794
POL042949,57,C3,4076
POL011645,38,C3,4076
POL057385,40,C3,4076
POL052581,37,C3,4076
POL008305,49,C17,65567
POL057188,41,C8,8794
POL007668,53,C2,27003
POL031345,46,C21,3264
POL032139,37,C14,7788
POL007794,40,C8,8794
POL008757,49,C2,27003
POL009773,38,C14,7788
POL026216,41,C2,27003
POL026643,47,C8,8794
POL002105,35,C7,6112
POL052085,35,C5,34738
POL053459,55,C10,73430
POL045587,47,C8,8794
POL001026,43,C3,4076
POL005618,38,C8,8794
POL024591,54,C3,4076
POL024236,45,C12,34791
POL024153,50,C10,73430
POL044746,37,C14,7788
POL041491,47,C2,27003
POL011493,37,C7,6112
POL056065,54,C8,8794
POL008604,45,C2,27003
POL035171,40,C8,8794
POL036846,53,C8,8794
POL026545,36,C5,34738
POL000404,64,C8,8794
POL012565,40,C3,4076
POL048377,46,C7,6112
POL047029,45,C5,34738
POL056610,41,C2,27003
POL005634,61,C8,8794
POL008775,40,C15,290
POL029121,37,C2,27003
POL016185,48,C5,34738
POL048498,40,C3,4076
POL031086,39,C13,5410
POL037507,45,C3,4076
POL010563,40,C8,8794
POL024519,42,C8,8794
POL050438,49,C10,73430
POL057025,35,C2,27003
POL016608,54,C8,8794
POL013837,43,C7,6112
POL019781,40,C14,7788
POL016349,39,C2,27003
POL055970,57,C5,34738
POL051062,51,C1,4990
POL010572,57,C8,8794
POL034994,47,C5,34738
POL029531,43,C5,34738
POL054293,39,C5,34738
POL031093,36,C11,6108
POL028051,36,C2,27003
POL015847,50,C6,13051
POL005321,35,C8,8794
POL055684,48,C10,73430
POL048912,36,C5,34738
POL045708,43,C2,27003
POL021383,43,C2,27003
POL012875,36,C2,27003
POL041499,47,C5,34738
POL024656,38,C10,73430
POL020629,36,C14,7788
POL058510,54,C11,6108
POL024499,37,C5,34738
POL057350,48,C8,8794
POL007033,47,C10,73430
POL000874,39,C1,4990
POL050837,45,C5,34738
POL023121,40,C3,4076
POL017404,56,C5,34738
POL015723,52,C2,27003
POL056676,36,C2,27003
POL011959,58,C3,4076
POL002297,47,C13,5410
POL043784,67,C8,8794
POL016320,41,C8,8794
POL019307,35,C2,27003
POL055842,50,C8,8794
POL014930,47,C2,27003
POL014267,36,C13,5410
POL029370,49,C8,8794
POL041228,45,C14,7788
POL032508,43,C8,8794
POL056168,60,C2,27003
POL047843,54,C9,17804
POL039647,50,C14,7788
POL040745,44,C8,8794
POL004297,49,C5,34738
POL040774,38,C15,290
POL054950,39,C19,27742
POL001329,46,C14,7788
POL003212,53,C5,34738
POL057201,41,C15,290
POL051177,46,C5,34738
POL053065,44,C14,7788
POL052941,53,C9,17804
POL010032,44,C12,34791
POL050159,42,C8,8794
POL031874,50,C10,73430
POL032351,54,C10,73430
POL016841,38,C10,73430
POL031405,43,C10,73430
POL040630,40,C5,34738
POL043139,48,C6,13051
POL056596,45,C5,34738
POL010231,43,C10,73430
POL032898,44,C18,35036
POL004271,43,C3,4076
POL008947,51,C8,8794
POL009236,40,C2,27003
POL054374,36,C8,8794
POL018095,43,C5,34738
POL013843,50,C8,8794
POL022401,38,C2,27003
POL049736,47,C2,27003
POL019539,49,C5,34738
POL001509,37,C11,6108
POL030080,42,C8,8794
POL046331,35,C3,4076
POL016817,43,C10,73430
POL031027,44,C14,7788
POL025724,48,C12,34791
POL003033,53,C5,34738
POL007726,43,C8,8794
POL029369,40,C2,27003
POL009786,44,C19,27742
POL041068,57,C13,5410
POL041649,36,C11,6108
POL031944,50,C8,8794
POL033413,53,C3,4076
POL006175,43,C5,34738
POL053912,45,C9,17804
POL055607,48,C8,8794
POL051836,52,C13,5410
POL031322,39,C1,4990
POL038469,40,C8,8794
POL011775,45,C8,8794
POL048141,47,C13,5410
POL057801,40,C2,27003
POL039399,53,C3,4076
POL029427,45,C6,13051
POL044697,72,C14,7788
POL040721,56,C3,4076
POL049681,40,C7,6112
POL016679,36,C3,4076
POL020838,35,C7,6112
POL011703,40,C2,27003
POL040908,39,C7,6112
POL053620,47,C8,8794
POL036714,54,C13,5410
POL047921,49,C16,16206
POL004605,49,C21,3264
POL004672,40,C2,27003
POL038230,53,C11,6108
POL010977,43,C13,5410
POL047056,47,C10,73430
POL047019,36,C6,13051
